Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name,
HA,KP019851,No,4,1701,H1N1,12/24/2010,IRD:Human,China,-N/A-,-N/A-,A/NanPing/SWL1569/2010,
HA,KP019884,No,4,1701,H1N1,04/18/2013,IRD:Human,China,-N/A-,-N/A-,A/NanPing/SWL33/2013,
HA,KP019887,No,4,1701,H1N1,05/04/2013,IRD:Human,China,-N/A-,-N/A-,A/QuanZhou/SWL1135/2013,
HA,KP019889,No,4,1701,H1N1,05/20/2013,IRD:Human,China,-N/A-,-N/A-,A/ZhangZhou/SWL31/2013,
HA,KP019854,No,4,1701,H1N1,01/25/2011,IRD:Human,China,-N/A-,-N/A-,A/NanPing/SWL174/2011,
HA,KP019880,No,4,1701,H1N1,04/09/2013,IRD:Human,China,-N/A-,-N/A-,A/QuanZhou/SWL184/2013,
HA,KP019858,No,4,1701,H1N1,02/22/2011,IRD:Human,China,-N/A-,-N/A-,A/NanPing/SWL1109/2011,
HA,LN867828,Yes,4,1701,H1N1,12/17/2010,IRD:Human,United Kingdom,-N/A-,10-11,A/England/05140283/2010,
HA,LN850321,Yes,4,1701,H1N1,12/13/2010,IRD:Human,United Kingdom,-N/A-,10-11,A/England/377/2010,
HA,LN846510,Yes,4,1701,H1N1,03/18/2010,IRD:Human,United Kingdom,-N/A-,09-10,A/England/01180016/2010,
HA,KP019882,No,4,1701,H1N1,04/15/2013,IRD:Human,China,-N/A-,-N/A-,A/XiaMen/SWL1123/2013,
HA,KP019883,No,4,1701,H1N1,04/18/2013,IRD:Human,China,-N/A-,-N/A-,A/NanPing/SWL35/2013,
HA,KP019890,No,4,1701,H1N1,05/27/2013,IRD:Human,China,-N/A-,-N/A-,A/SanMing/SWL1280/2013,
HA,LN846566,Yes,4,1701,H1N1,12/21/2010,IRD:Human,United Kingdom,-N/A-,10-11,A/England/673/2010,
HA,LN846542,Yes,4,1701,H1N1,12/13/2010,IRD:Human,United Kingdom,-N/A-,10-11,A/England/331/2010,
HA,KP019924,No,4,1701,H1N1,03/01/2014,IRD:Human,China,-N/A-,-N/A-,A/ZhangZhou/SWL1229/2014,
HA,KP019894,No,4,1701,H1N1,06/17/2013,IRD:Human,China,-N/A-,-N/A-,A/XiaMen/SWL1280/2013,
HA,KT181036,Yes,4,1701,H1N1,06/20/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS121/2010,
HA,KT181026,Yes,4,1701,H1N1,02/21/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1199/2011,
HA,KR861670,No,4,1701,H1N1,08/09/2010,IRD:Human,India,-N/A-,-N/A-,A/Bangalore/4985-07/2010,
HA,KT181022,Yes,4,1701,H1N1,02/16/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1194/2011,
HA,KT180990,Yes,4,1701,H1N1,05/24/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS110/2010,
HA,KT181055,Yes,4,1701,H1N1,01/26/2012,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1232/2012,
HA,KT181148,Yes,4,1701,H1N1,01/11/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS67/2010,
HA,KT181074,Yes,4,1701,H1N1,05/14/2013,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1315/2013,
HA,KT181187,Yes,4,1701,H1N1,04/19/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS98/2010,
HA,KR861681,No,4,1701,H1N1,09/09/2011,IRD:Human,India,-N/A-,-N/A-,A/Bangalore/1808-53/2011,
HA,KT181162,Yes,4,1701,H1N1,02/10/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS78/2010,
HA,KT181167,Yes,4,1701,H1N1,03/01/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS83/2010,
HA,KM366575,Yes,4,1752,H1N1,12/20/2012,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/2430/2012,
HA,KP019899,No,4,1701,H1N1,08/19/2013,IRD:Human,China,-N/A-,-N/A-,A/ZhangZhou/SWL1418/2013,
HA,KT181082,Yes,4,1701,H1N1,09/28/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS143/2010,
HA,KT181173,Yes,4,1701,H1N1,03/16/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS88/2010,
HA,KT181006,Yes,4,1701,H1N1,01/07/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1163/2011,
HA,KT181004,Yes,4,1701,H1N1,06/07/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS116/2010,
HA,KT181023,Yes,4,1701,H1N1,02/18/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1195/2011,
HA,KT181072,Yes,4,1701,H1N1,07/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS131/2010,
HA,KT181091,Yes,4,1701,H1N1,12/11/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS161/2010,
HA,KR861689,No,4,1701,H1N1,07/27/2012,IRD:Human,India,-N/A-,-N/A-,A/Bangalore/1980-42/2012,
HA,KT181064,Yes,4,1701,H1N1,07/02/2012,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1242/2012,
HA,KT180985,Yes,4,1701,H1N1,05/03/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS103/2010,
HA,KP019910,No,4,1701,H1N1,11/19/2013,IRD:Human,China,-N/A-,-N/A-,A/XiaMen/SWL1744/2013,
HA,KT180992,Yes,4,1701,H1N1,05/28/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS112/2010,
HA,KT181059,Yes,4,1701,H1N1,03/14/2012,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1236/2012,
HA,KT181057,Yes,4,1701,H1N1,02/15/2012,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1234/2012,
HA,KM366351,Yes,4,1752,H1N1,03/11/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1042/2013,
HA,KM366383,Yes,4,1752,H1N1,02/28/2014,IRD:Human,Finland,-N/A-,13-14,A/Helsinki/1151/2014,
HA,KM366463,Yes,4,1752,H1N1,03/19/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1351/2013,
HA,KM366391,Yes,4,1752,H1N1,03/11/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1197/2013,
HA,KM366479,Yes,4,1752,H1N1,03/23/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1472/2013,
HA,KM366543,Yes,4,1752,H1N1,04/08/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1677/2013,
HA,KM437690,Yes,4,1752,H1N1,2012,IRD:Human,Finland,-N/A-,-N/A-,A/Finland/214/2012,
HA,KM366551,Yes,4,1752,H1N1,04/10/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1693/2013,
HA,KM366495,Yes,4,1752,H1N1,03/23/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1492/2013,
HA,KM366439,Yes,4,1752,H1N1,03/13/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1302/2013,
HA,KM366447,Yes,4,1752,H1N1,03/18/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1333/2013,
HA,KM366519,Yes,4,1752,H1N1,03/26/2013,IRD:Human,Finland,-N/A-,12-13,A/Helsinki/1502/2013,
HA,KM437794,Yes,4,1752,H1N1,2010,IRD:Human,Finland,-N/A-,-N/A-,A/Finland/728/2010,
HA,KM437842,Yes,4,1752,H1N1,2010,IRD:Human,Finland,-N/A-,-N/A-,A/Finland/836N/2010,
HA,JN714529,No,4,1701,H1N1,01/28/2011,IRD:Human,Russia,-N/A-,10-11,A/Moscow oblast/CRIE-VFE/2011,
HA,KT180986,Yes,4,1701,H1N1,05/06/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS104/2010,
HA,KT181015,Yes,4,1701,H1N1,01/25/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS1180/2011,
HA,KT180982,Yes,4,1701,H1N1,04/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/DMS100/2010,
HA,KP019929,No,4,1701,H1N1,04/07/2014,IRD:Human,China,-N/A-,-N/A-,A/XiaMen/SWL1272/2014,
HA,KT274492,No,4,1701,H1N1,08/31/2014,IRD:Human,USA,Wisconsin,-N/A-,A/Wisconsin/20/2014,
HA,KT274262,No,4,1701,H1N1,01/03/2014,IRD:Human,USA,Nevada,13-14,A/Nevada/03/2014,
HA,JN185098,No,4,1701,H1N1,01/24/2011,IRD:Human,Russia,-N/A-,10-11,A/Izhevsk/CRIE-AEM/2011,
HA,JN185099,No,4,1701,H1N1,02/04/2011,IRD:Human,Russia,-N/A-,10-11,A/Tula/CRIE-KEE/2011,
HA,KF746657,No,4,1701,H1N1,03/11/2013,IRD:Human,Russia,-N/A-,12-13,A/Kirov/CRIE-66/2013,
HA,JN185100,No,4,1701,H1N1,02/09/2011,IRD:Human,Russia,-N/A-,10-11,A/Tula/CRIE-FeN/2011,
HA,JN185105,No,4,1701,H1N1,01/20/2011,IRD:Human,Russia,-N/A-,10-11,A/St.Petersburg/CRIE-RME/2011,
HA,KT274248,No,4,1701,H1N1,10/25/2013,IRD:Human,USA,Colorado,13-14,A/Colorado/04/2013,
HA,KT274249,No,4,1701,H1N1,10/10/2013,IRD:Human,USA,South Carolina,13-14,A/South Carolina/04/2013,
HA,KF013859,Yes,4,1701,H1N1,12/29/2012,IRD:Human,Russia,-N/A-,12-13,A/Kazan/CRIE-01/2012,
HA,KF746627,No,4,1701,H1N1,02/14/2013,IRD:Human,Russia,-N/A-,12-13,A/Volgograd/CRIE-12/2013,
HA,KF013861,No,4,1701,H1N1,01/26/2013,IRD:Human,Russia,-N/A-,12-13,A/Astrakhan/CRIE-16/2013,
HA,KF746629,No,4,1701,H1N1,02/22/2013,IRD:Human,Russia,-N/A-,12-13,A/Moscow/CRIE-14/2013,
HA,KR271527,No,4,1701,H1N1,12/13/2013,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/091312/2013,
HA,JN714513,No,4,1701,H1N1,02/04/2011,IRD:Human,Russia,-N/A-,10-11,A/Tula/CRIE-SYuP/2011,
HA,KT274356,No,4,1701,H1N1,12/29/2013,IRD:Human,USA,Arkansas,13-14,A/Arkansas/34/2013,
HA,KT274405,No,4,1701,H1N1,01/13/2014,IRD:Human,USA,Virginia,13-14,A/Virginia/02/2014,
HA,JN185107,No,4,1701,H1N1,01/23/2011,IRD:Human,Russia,-N/A-,10-11,A/Nizhnii Novgorod/CRIE-UBA/2011,
HA,KF746641,No,4,1701,H1N1,03/04/2013,IRD:Human,Russia,-N/A-,12-13,A/Stavropol/CRIE-43/2013,
HA,KT274271,No,4,1701,H1N1,03/09/2014,IRD:Human,USA,Wyoming,13-14,A/Wyoming/03/2014,
HA,KT274319,No,4,1701,H1N1,01/04/2014,IRD:Human,USA,Arizona,13-14,A/Arizona/01/2014,
HA,JN714500,Yes,4,1701,H1N1,02/22/2011,IRD:Human,Russia,-N/A-,10-11,A/Joshkar-Ola/CRIE-BLP/2011,
HA,KT274363,No,4,1701,H1N1,12/26/2013,IRD:Human,USA,California,13-14,A/California/60/2013,
HA,JN714519,No,4,1701,H1N1,01/24/2011,IRD:Human,Russia,-N/A-,10-11,A/Nizhnii Novgorod/CRIE-KDA/2011,
HA,KT274608,No,4,1701,H1N1,03/09/2014,IRD:Human,USA,South Dakota,13-14,A/South Dakota/02/2014,
HA,KT274622,No,4,1701,H1N1,12/19/2013,IRD:Human,USA,Wyoming,13-14,A/Wyoming/22/2013,
HA,KT274666,No,4,1701,H1N1,12/17/2013,IRD:Human,USA,North Carolina,13-14,A/North Carolina/20/2013,
HA,KF746656,No,4,1701,H1N1,03/06/2013,IRD:Human,Russia,-N/A-,12-13,A/Kirov/CRIE-65/2013,
HA,KT274215,No,4,1701,H1N1,08/09/2014,IRD:Human,USA,Minnesota,-N/A-,A/Minnesota/15/2014,
HA,KT274292,No,4,1701,H1N1,03/25/2014,IRD:Human,USA,Michigan,13-14,A/Michigan/04/2014,
HA,JN185117,No,4,1701,H1N1,02/10/2011,IRD:Human,Russia,-N/A-,10-11,A/Tula/CRIE-LMV/2011,
HA,JN185108,No,4,1701,H1N1,01/23/2011,IRD:Human,Russia,-N/A-,10-11,A/Nizhnii Novgorod/CRIE-BGF/2011,
HA,JN185111,No,4,1701,H1N1,02/03/2011,IRD:Human,Russia,-N/A-,10-11,A/Ufa/CRIE-XFM/2011,
HA,JN185114,No,4,1701,H1N1,02/07/2011,IRD:Human,Russia,-N/A-,10-11,A/Orenburg/CRIE-GLM/2011,
HA,KF746645,No,4,1701,H1N1,03/08/2013,IRD:Human,Russia,-N/A-,12-13,A/Volgograd/CRIE-54/2013,
HA,KT274362,No,4,1701,H1N1,01/14/2014,IRD:Human,USA,Alaska,13-14,A/Alaska/02/2014,
HA,KT274673,No,4,1701,H1N1,12/15/2013,IRD:Human,USA,Hawaii,13-14,A/Hawaii/03/2013,
HA,KT274452,No,4,1701,H1N1,01/18/2014,IRD:Human,USA,Maryland,13-14,A/Maryland/06/2014,
HA,KT274458,Yes,4,1701,H1N1,02/16/2014,IRD:Human,USA,North Carolina,13-14,A/North Carolina/04/2014,
HA,KT274474,No,4,1701,H1N1,11/18/2013,IRD:Human,USA,Oregon,13-14,A/Oregon/08/2013,
HA,JN185113,No,4,1701,H1N1,01/24/2011,IRD:Human,Russia,-N/A-,10-11,A/Nizhnii Novgorod/CRIE-LAV/2011,
HA,KC190051,No,4,1701,H1N1,02/01/2011,IRD:Human,Sri Lanka,-N/A-,-N/A-,A/Matara/2132/2011,
HA,KC190052,No,4,1701,H1N1,02/03/2011,IRD:Human,Sri Lanka,-N/A-,-N/A-,A/Rathnapura/2356/2011,
HA,KT274312,No,4,1701,H1N1,10/21/2013,IRD:Human,USA,Arkansas,13-14,A/Arkansas/16/2013,
HA,KR861696,No,4,1701,H1N1,10/20/2012,IRD:Human,India,-N/A-,-N/A-,A/Bangalore/3432-40/2012,
HA,KR861669,No,4,1701,H1N1,08/08/2010,IRD:Human,India,-N/A-,-N/A-,A/Bangalore/4976-17/2010,
HA,KR861682,No,4,1701,H1N1,09/23/2011,IRD:Human,India,-N/A-,-N/A-,A/Bangalore/1974-55/2011,
HA,KR861685,No,4,1701,H1N1,04/12/2012,IRD:Human,India,-N/A-,-N/A-,A/Bangalore/697-32/2012,
HA,KT836795,Yes,4,1701,H1N1,02/07/2015,IRD:Human,USA,Hawaii,14-15,A/Hawaii/09/2015,
HA,KT836523,No,4,1701,H1N1,10/18/2014,IRD:Human,USA,Illinois,14-15,A/Illinois/08/2014,
HA,KT865650,Yes,4,1701,H1N1,08/27/2015,IRD:Human,USA,Florida,-N/A-,A/Florida/66/2015,
HA,KT836745,Yes,4,1701,H1N1,02/12/2015,IRD:Human,USA,Minnesota,14-15,A/Minnesota/04/2015,
HA,KT836845,Yes,4,1701,H1N1,01/15/2015,IRD:Human,USA,California,14-15,A/California/33/2015,
HA,KT836860,Yes,4,1701,H1N1,01/04/2015,IRD:Human,USA,Hawaii,14-15,A/Hawaii/01/2015,
HA,KT836515,No,4,1701,H1N1,2014,IRD:Human,USA,Idaho,-N/A-,A/Idaho/05/2014,
HA,KT836546,Yes,4,1701,H1N1,04/13/2015,IRD:Human,USA,Hawaii,14-15,A/Hawaii/30/2015,
HA,KT836602,Yes,4,1701,H1N1,03/27/2014,IRD:Human,USA,California,13-14,A/California/55/2014,
HA,KT836816,No,4,1701,H1N1,08/05/2014,IRD:Human,USA,Alaska,-N/A-,A/Alaska/36/2014,
HA,KT836824,Yes,4,1701,H1N1,03/16/2015,IRD:Human,USA,Hawaii,14-15,A/Hawaii/26/2015,
HA,KT836615,Yes,4,1701,H1N1,02/17/2015,IRD:Human,USA,Montana,14-15,A/Montana/05/2015,
HA,KT836583,Yes,4,1701,H1N1,05/03/2015,IRD:Human,USA,Hawaii,14-15,A/Hawaii/41/2015,
HA,KT241014,No,4,1734,H1N1,02/09/2010,IRD:Human,India,-N/A-,-N/A-,A/Indore/379/2010,
HA,KT369728,No,4,1722,H1N1,03/01/2015,IRD:Human,India,-N/A-,-N/A-,A/Barwani/6024/2015,
HA,KT241021,No,4,1701,H1N1,02/17/2015,IRD:Human,India,-N/A-,-N/A-,A/Dewas/4497/2015,
HA,KP941685,No,4,1701,H1N1,08/27/2011,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B5515/2011,
HA,KT880157,Yes,4,1701,H1N1,10/28/2014,IRD:Human,USA,Florida,14-15,A/Florida/62/2014,
HA,KT880152,Yes,4,1701,H1N1,10/28/2014,IRD:Human,USA,Florida,14-15,A/Florida/62/2014,
HA,KT880176,No,4,1701,H1N1,11/05/2014,IRD:Human,USA,Iowa,14-15,A/Iowa/19/2014,
HA,KT880177,No,4,1701,H1N1,11/05/2014,IRD:Human,USA,Iowa,14-15,A/Iowa/19/2014,
HA,KP941689,No,4,1701,H1N1,08/10/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B6609/2012,
HA,KP941695,No,4,1701,H1N1,10/16/2013,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B8573/2013,
HA,KT880150,Yes,4,1701,H1N1,10/28/2014,IRD:Human,USA,Florida,14-15,A/Florida/62/2014,
HA,KP941687,No,4,1701,H1N1,04/29/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B6213/2012,
HA,KP941705,No,4,1701,H1N1,02/24/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B9225/2014,
HA,KP941739,No,4,1701,H1N1,12/03/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B11363/2014,
HA,KP941688,No,4,1701,H1N1,07/28/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B6475/2012,
HA,KP941694,No,4,1701,H1N1,09/03/2013,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-A338/2013,
HA,KT880180,Yes,4,1701,H1N1,10/28/2014,IRD:Human,USA,Florida,14-15,A/Florida/62/2014,
HA,KP941709,No,4,1701,H1N1,04/30/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B10114/2014,
HA,KP941717,No,4,1701,H1N1,05/21/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B10207/2014,
HA,KP941726,No,4,1701,H1N1,09/18/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B10888/2014,
HA,KP941729,No,4,1701,H1N1,09/10/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-C5062/2014,
HA,KP941718,No,4,1701,H1N1,06/25/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-A1058/2014,
HA,KP941702,No,4,1701,H1N1,02/04/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B9024/2014,
HA,KP941684,No,4,1701,H1N1,08/18/2011,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B5356/2011,
HA,KP941680,No,4,1701,H1N1,03/24/2011,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B4656/2011,
HA,KP941703,No,4,1701,H1N1,02/08/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B9037/2014,
HA,KP941722,No,4,1701,H1N1,07/24/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-A1105/2014,
HA,KP941686,No,4,1701,H1N1,04/07/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-B6181/2012,
HA,KP941708,No,4,1701,H1N1,03/20/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-H3632/2014,
HA,KT880134,Yes,4,1701,H1N1,10/28/2014,IRD:Human,USA,Florida,14-15,A/Florida/62/2014,
HA,KP941734,No,4,1701,H1N1,11/19/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/CU-A1282/2014,
HA,KU509919,Yes,4,1701,H1N1,10/12/2015,IRD:Human,USA,Minnesota,15-16,A/Minnesota/45/2015,
HA,KU509601,Yes,4,1701,H1N1,10/13/2015,IRD:Human,USA,Illinois,15-16,A/Illinois/15/2015,
HA,KU509703,Yes,4,1701,H1N1,09/07/2015,IRD:Human,USA,Michigan,-N/A-,A/Michigan/45/2015,
HA,KU509799,Yes,4,1701,H1N1,11/05/2015,IRD:Human,USA,Arkansas,15-16,A/Arkansas/10/2015,
HA,KU509641,Yes,4,1701,H1N1,08/06/2015,IRD:Human,USA,New York,-N/A-,A/New York/61/2015,
HA,KP144976,No,4,1701,H1N1,06/17/2013,IRD:Human,China,-N/A-,-N/A-,A/Jiangsutinghu/SWL1354/2013,
HA,KP637902,Yes,4,1701,H1N1,10/15/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/SP11743/2012,
HA,KT867219,No,4,1701,H1N1,03/08/2015,IRD:Human,India,-N/A-,-N/A-,A/India/DRDE_GWL719/2015,
HA,KT867224,Yes,4,1701,H1N1,03/11/2015,IRD:Human,India,-N/A-,-N/A-,A/India/DRDE_GWL812/2015,
HA,KT836733,No,4,1701,H1N1,09/06/2014,IRD:Human,USA,Minnesota,-N/A-,A/Minnesota/23/2014,
HA,KT836726,No,4,1701,H1N1,09/14/2014,IRD:Human,USA,Hawaii,-N/A-,A/Hawaii/55/2014,
HA,KT836763,Yes,4,1701,H1N1,02/23/2015,IRD:Human,USA,California,14-15,A/California/23/2015,
HA,KU509895,Yes,4,1701,H1N1,09/12/2015,IRD:Human,USA,California,-N/A-,A/California/90/2015,
HA,KP144972,No,4,1701,H1N1,03/07/2013,IRD:Human,China,-N/A-,-N/A-,A/Jiangsupizhou/SWL36/2013,
HA,KP144977,No,4,1701,H1N1,06/18/2013,IRD:Human,China,-N/A-,-N/A-,A/Jiangsutinghu/SWL1358/2013,
HA,KP637606,Yes,4,1701,H1N1,11/08/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/SN11851/2012,
HA,KP637438,Yes,4,1701,H1N1,02/06/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/MR10580/2012,
HA,KP637598,Yes,4,1701,H1N1,07/13/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/SN11783/2012,
HA,KP637478,Yes,4,1701,H1N1,09/13/2010,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/PY08173/2010,
HA,KP637366,Yes,4,1701,H1N1,08/19/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/KS10481/2012,
HA,KP637566,Yes,4,1701,H1N1,05/06/2011,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/SN10560/2011,
HA,KP637862,Yes,4,1701,H1N1,02/18/2010,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/SS08248/2010,
HA,KP637286,Yes,4,1701,H1N1,02/07/2010,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/IY07115/2010,
HA,KP637494,Yes,4,1701,H1N1,08/27/2012,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/PY12436/2012,
HA,KU504699,No,4,1701,H1N1,12/01/2015,IRD:Human,Iran,-N/A-,-N/A-,A/Sistan/57/2015,
HA,KP637422,Yes,4,1701,H1N1,10/11/2010,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/MR10419/2010,
HA,KU592819,Yes,4,1701,H1N1,10/28/2014,IRD:Human,USA,Florida,14-15,A/Florida/62/2014,
HA,KU242425,No,4,1701,H1N1,11/03/2015,IRD:Human,Iran,-N/A-,-N/A-,A/Bushehr/116090/2015,
HA,KU299902,No,4,1701,H1N1,10/10/2011,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/V1019340/2011,
HA,KU299871,No,4,1714,H1N1,08/31/2011,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/V0908348/2011,
HA,KU299886,No,4,1701,H1N1,09/16/2011,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/V0921358/2011,
HA,KU299863,Yes,4,1701,H1N1,08/25/2011,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/V0902335/2011,
HA,KU299944,No,4,1701,H1N1,10/08/2012,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/W1023346/2012,
HA,KU299894,No,4,1701,H1N1,09/22/2011,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/V1003303/2011,
HA,KU761510,No,4,1744,H1N1,01/24/2016,IRD:Human,Czech Republic,-N/A-,15-16,A/Czech Republic/4/2016,
HA,KU761519,No,4,1744,H1N1,01/25/2016,IRD:Human,Czech Republic,-N/A-,15-16,A/Czech Republic/7/2016,
HA,KU821083,No,4,1745,H1N1,01/21/2016,IRD:Human,Canada,-N/A-,15-16,A/British Columbia/15/2016,
HA,KU720432,No,4,1701,H1N1,01/16/2016,IRD:Human,Iran,-N/A-,-N/A-,A/Iran/187/2016,
HA,KU720435,No,4,1701,H1N1,01/05/2016,IRD:Human,Iran,-N/A-,-N/A-,A/Iran/279/2016,
HA,KX014858,No,4,1744,H1N1,02/01/2016,IRD:Human,Czech Republic,-N/A-,15-16,A/Czech Republic/15/2016,
HA,KX014852,No,4,1758,H1N1,01/29/2016,IRD:Human,Czech Republic,-N/A-,15-16,A/Czech Republic/12/2016,
HA,KU144591,No,4,1701,H1N1,04/01/2014,IRD:Human,Thailand,-N/A-,-N/A-,A/Thailand/BIDI-1/2014,
HA,KX004249,Yes,4,1752,H1N1,12/12/2015,IRD:Human,USA,Maryland,15-16,A/Maryland/21/2015,
HA,KX006237,Yes,4,1752,H1N1,02/05/2016,IRD:Human,USA,North Dakota,15-16,A/North Dakota/08/2016,
HA,KX004300,Yes,4,1752,H1N1,12/16/2015,IRD:Human,USA,Michigan,15-16,A/Michigan/74/2015,
HA,KX004477,Yes,4,1752,H1N1,12/24/2015,IRD:Human,USA,Connecticut,15-16,A/Connecticut/10/2015,
HA,KX005290,Yes,4,1753,H1N1,12/25/2015,IRD:Human,USA,Idaho,15-16,A/Idaho/40/2015,
HA,KX004225,Yes,4,1753,H1N1,12/23/2015,IRD:Human,USA,Nevada,15-16,A/Nevada/42/2015,
HA,KX005574,Yes,4,1752,H1N1,01/27/2016,IRD:Human,USA,Kansas,15-16,A/Kansas/01/2016,
HA,KX004286,Yes,4,1752,H1N1,12/20/2015,IRD:Human,USA,Florida,15-16,A/Florida/100/2015,
HA,KX006139,Yes,4,1753,H1N1,01/20/2016,IRD:Human,USA,Montana,15-16,A/Montana/08/2016,
HA,KX005330,Yes,4,1752,H1N1,01/14/2016,IRD:Human,USA,Wyoming,15-16,A/Wyoming/01/2016,
HA,KX005737,Yes,4,1752,H1N1,12/14/2015,IRD:Human,USA,Pennsylvania,15-16,A/Pennsylvania/54/2015,
HA,KX004651,Yes,4,1751,H1N1,12/31/2015,IRD:Human,USA,Arizona,15-16,A/Arizona/31/2015,
HA,KX005338,Yes,4,1752,H1N1,12/21/2015,IRD:Human,USA,Virginia,15-16,A/Virginia/298/2015,
HA,KX004970,Yes,4,1753,H1N1,12/31/2015,IRD:Human,USA,Hawaii,15-16,A/Hawaii/83/2015,
HA,KX004493,Yes,4,1752,H1N1,12/11/2015,IRD:Human,USA,Tennessee,15-16,A/Tennessee/23/2015,
